unnamed_0,deal_num,pre_rev_mul_ly,pre_ebitda_mul_ly,pre_ebit_mul_ly,pre_pbt_mul_ly,pre_pat_mul_ly,pre_np_mul_ly,pre_ta_mul_ly,pre_na_mul_ly,pre_cl_mul_ly,pre_eq_mul_ly,pre_cap_mul_ly,post_rev_mul_fy,post_ebitda_mul_fy,post_ebit_mul_fy,post_pbt_mul_fy,post_pat_mul_fy,post_np_mul_fy,post_ta_mul_fy,post_na_mul_fy,post_cl_mul_fy,post_eq_mul_fy,post_cap_mul_fy
7682.0,1601241472.0,0.87,14.22,40.27,n.s.,n.s.,-,0.52,-,1.27,0.98,-,0.3,1.52,1.7,2.09,2.14,-,0.29,-,0.72,0.61,-
7683.0,2007748824.0,0.21,-,-,n.s.,-,-,0.18,-,-,1.05,-,-,-,-,-,-,-,-,-,-,-,-
7684.0,2007006605.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7685.0,2007078062.0,66.85,n.s.,n.s.,n.s.,n.s.,-,3.26,-,1.77,n.s.,-,61.16,n.s.,n.s.,n.s.,n.s.,-,9.38,-,28.46,16.91,-
7686.0,2007405657.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7687.0,2007098922.0,384.62,-,-,n.s.,n.s.,-,10.47,-,-,10.45,-,-,-,-,-,-,-,-,-,-,-,-
7688.0,1907244358.0,1.09,-,3.55,3.55,4.73,-,1.45,-,2.59,3.28,-,4.21,-,-,42.77,44.48,-,1.73,-,-,1.95,-
7689.0,1941582428.0,0.18,-,5.58,2.53,2.57,-,0.18,-,0.62,0.27,-,0.13,0.8,0.97,0.85,0.93,-,0.16,-,0.7,0.22,-
7690.0,555080.0,-,-,-,-,-,-,-,-,-,-,-,1.02,25.66,25.66,25.66,35.53,-,0.27,-,1.01,0.36,-
7691.0,1601150735.0,0.14,n.s.,n.s.,n.s.,n.s.,-,0.58,-,0.44,n.s.,-,0.11,n.s.,n.s.,n.s.,n.s.,-,0.92,-,0.5,n.s.,-
7692.0,1941632415.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7693.0,1941351926.0,0.6,-,-,10.64,-,-,0.64,-,-,-,-,0.7,-,4.29,4.15,5.55,-,0.6,-,2.11,0.85,-
7694.0,2007670966.0,0.64,-,-,n.s.,n.s.,-,0.38,-,-,0.46,-,-,-,-,-,-,-,-,-,-,-,-
7695.0,1907074830.0,-,-,-,-,-,-,-,-,-,-,-,1.19,5.49,5.51,5.51,7.77,-,0.29,-,2.77,0.32,-
7696.0,2007006456.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7697.0,1941734469.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7698.0,1941735461.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7699.0,2007358222.0,0.02,-,0.08,0.07,0.08,-,0,-,0.01,0,-,-,-,-,-,-,-,-,-,-,-,-
7700.0,2007792832.0,1.54,n.s.,n.s.,n.s.,n.s.,-,0.31,-,0.69,0.66,-,-,-,-,-,-,-,-,-,-,-,-
7701.0,1943265181.0,0.13,-,-,n.s.,-,-,0.08,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
7702.0,1907046579.0,1.02,n.s.,n.s.,n.s.,n.s.,-,0.53,-,0.69,2.3,-,0.86,n.s.,n.s.,n.s.,n.s.,-,0.28,-,3.29,0.31,-
7703.0,428548.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7704.0,2007308167.0,4.62,17.71,45.6,67.9,68.66,n.s.,1.9,18.61,2.49,18.61,-,3.75,24.52,443.54,142.12,102.04,211.54,1.93,-,3.77,6.47,-
7705.0,1909552699.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7706.0,1907224845.0,0.2,-,-,-,6.03,-,0.15,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7707.0,2007257832.0,0.12,-,-,11.56,15.77,-,0.52,-,-,1.18,-,-,-,-,-,-,-,-,-,-,-,-
7708.0,1943192677.0,0.69,-,13.92,75,104.17,-,0.75,-,0.75,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
7709.0,2007015504.0,0.06,-,n.s.,n.s.,n.s.,-,0.02,-,0.02,0.2,-,0.03,-,48.07,1.83,1.83,-,0.01,-,0.02,0.18,-
7710.0,2007894718.0,15.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7711.0,2007251356.0,n.s.,-,n.s.,0.73,0.73,-,5.79,-,19.28,8.26,-,n.s.,-,n.s.,10.48,10.48,-,10.32,-,7000.01,10.33,-
7712.0,1943349301.0,1.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7713.0,273686.0,1.16,n.s.,n.s.,n.s.,-,-,2.45,-,1.97,n.s.,-,2.9,15.01,25.79,25.94,-,-,-,-,15.91,n.s.,-
7714.0,1603062205.0,0.15,-,1.03,1.18,1.51,-,0.17,-,0.22,0.71,-,0.49,-,4.95,4.91,27.23,-,0.13,-,0.21,0.47,-
7715.0,1941128032.0,0.3,-,5.62,11.03,14.7,-,0.37,-,0.78,0.7,-,-,-,-,-,-,-,-,-,-,-,-
7716.0,2007095399.0,3.89,16.12,55.39,270.77,172.31,-,2.57,-,14.31,6.34,-,2.08,8.13,13.88,17.04,23.67,-,2.26,-,11.61,5.01,-
7717.0,2007197973.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7718.0,1943176249.0,1.45,-,n.s.,n.s.,n.s.,-,0.48,-,1.96,0.72,-,-,-,-,-,-,-,-,-,-,-,-
7719.0,1943302540.0,2.68,17.42,18.23,19.42,24.04,-,1.68,-,4.45,2.7,1,-,-,-,-,-,-,-,-,-,-,-
7720.0,1943103741.0,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7721.0,1943008495.0,0.29,-,222.22,208.33,333.33,-,0.88,-,9.03,0.98,-,0.28,-,-,13.5,13.57,-,0.45,-,-,0.76,-
7722.0,1941379785.0,2.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7723.0,1601227262.0,0.14,5.17,6.73,17.81,23.55,-,0.16,-,0.2,0.93,-,-,-,-,-,-,-,-,-,-,-,-
7724.0,1907232735.0,0.56,n.s.,n.s.,n.s.,n.s.,-,0.49,-,0.8,1.27,-,0.23,2.47,4.22,4.22,4.22,-,0.28,-,0.39,0.98,-
7725.0,550707.0,0.4,n.s.,n.s.,n.s.,n.s.,-,0.7,-,1.25,2.51,1.06,1536088.83,n.s.,n.s.,n.s.,n.s.,-,2.3,-,35.94,2.46,0.06
7726.0,1601417536.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7727.0,1601237336.0,1.35,5.16,6,6.14,6.14,-,3.49,-,11.86,4.94,-,1.36,14.59,27.11,26.72,26.72,-,3.75,-,37.71,4.17,-
7728.0,1941126113.0,0,0.01,n.s.,n.s.,n.s.,-,0,-,0.01,n.s.,0,0,0.01,0.07,n.s.,n.s.,-,0,-,0.02,n.s.,0
7729.0,1943079175.0,25.15,81.07,91.02,152.11,214.25,-,2.07,-,20,2.31,-,7.22,12.54,12.83,14.23,19.79,-,0.7,-,2.33,1.01,-
7730.0,2007121091.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7731.0,1909523156.0,0.86,4.71,23.74,32.74,36.36,-,0.7,-,2.67,1.09,0.57,0.73,4.88,22.82,28.38,31.54,-,0.67,-,2.33,1.05,-
7732.0,1941471463.0,1.83,-,-,4.28,-,-,1.74,-,-,2.04,-,-,-,-,-,-,-,-,-,-,-,-
7733.0,1941744055.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7734.0,1941189643.0,2.01,-,-,3.5,-,-,1.16,-,-,1.76,-,-,-,-,-,-,-,-,-,-,-,-
7735.0,1941268652.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7736.0,1601003138.0,0.43,9.3,10.68,12.62,13.46,-,0.8,-,1.61,1.72,-,0.64,n.s.,n.s.,n.s.,n.s.,-,0.84,-,0.84,n.s.,-
7737.0,2007998531.0,0,0.24,0.24,0.25,0.38,-,0.01,-,0.02,0.06,-,-,-,-,-,-,-,-,-,-,-,-
7738.0,1907080953.0,2.21,-,3.32,4.31,4.31,-,0.35,-,2.17,0.76,-,1.98,-,2.98,3.83,3.83,-,0.35,-,3.72,0.66,-
7739.0,1943354705.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7740.0,1941726911.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7741.0,2007010494.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7742.0,1941191881.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7743.0,1941255722.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7744.0,1943106188.0,0.5,n.s.,n.s.,n.s.,n.s.,-,1.19,-,2.14,2.82,-,-,-,-,-,-,-,-,-,-,-,-
7745.0,2007165951.0,0.53,-,-,15.63,-,-,0.41,-,-,1.12,-,-,-,-,-,-,-,-,-,-,-,-
7746.0,1907217361.0,2.33,6.01,6.12,20.35,29.02,-,0.27,-,0.39,0.89,-,1.61,2.63,2.66,6.5,9.41,-,0.26,-,0.39,0.82,-
7747.0,1941277911.0,10.9,-,-,n.s.,-,-,0.65,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
7748.0,1907137577.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7749.0,1909107459.0,0.38,4.34,11.72,24.75,20.84,-,0.37,-,1.29,1,-,0.35,4.01,9.19,n.s.,n.s.,-,0.33,-,1.3,0.67,-
7750.0,339358.0,1.53,60.58,145.1,n.s.,n.s.,-,1.27,-,n.s.,1.91,0.86,-,-,-,-,-,-,-,-,-,-,-
7751.0,1941652272.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7752.0,1941661708.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7753.0,1941665140.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7754.0,1909325121.0,53.61,194.97,200.93,219.99,219.99,-,5.38,-,543.9,7.04,-,44.44,219.07,226.62,n.s.,n.s.,-,6.05,-,66.95,10.31,-
7755.0,1907235801.0,3.09,-,10.76,10.31,11.29,-,1.93,-,5.19,3.07,-,2.12,-,-,9.39,10.04,-,0.89,-,-,1.22,-
7756.0,1909234712.0,0.19,4.63,33.41,10.17,14.02,-,0.29,-,1.34,0.39,-,0.29,7.29,n.s.,29.73,62.93,-,0.31,-,2.19,0.39,-
7757.0,1941618211.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7758.0,1941177065.0,0.39,2.17,2.17,n.s.,n.s.,-,0.07,-,0.39,2.18,-,0.26,1.09,1.09,6.78,n.s.,-,0.06,-,0.14,5.16,-
7759.0,2007451984.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7760.0,1907214572.0,0.6,-,-,-,-,-,0.71,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7761.0,152364.0,6.37,20.57,20.57,20.45,28.35,-,10.56,-,23.23,19.25,-,5.19,n.s.,n.s.,n.s.,n.s.,-,3.36,-,40,3.66,-
7762.0,122043.0,0.12,1.42,5.94,17.51,18.1,-,0.15,-,0.29,0.68,-,0.11,1.45,5.61,17.01,20.09,-,0.14,-,0.24,0.6,-
7763.0,1943030037.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7764.0,2007154179.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7765.0,1941034456.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7766.0,2007494559.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7767.0,1941417637.0,2.65,58.04,61.9,79.27,79.27,-,18.06,-,21.89,103.17,-,5.98,1.22,1.22,1.23,1.45,-,1,-,3.31,1.43,-
7768.0,1907083842.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7769.0,1941732701.0,0.8,-,-,1.68,1.83,-,0.36,-,-,2.68,-,-,-,-,-,-,-,-,-,-,-,-
7770.0,1943095203.0,26.67,-,-,n.s.,-,-,19.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7771.0,2007943832.0,0.1,-,-,n.s.,-,-,0.05,-,-,0.09,-,-,-,-,-,-,-,-,-,-,-,-
7772.0,1941265292.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7773.0,1941135139.0,0.29,-,-,n.s.,n.s.,-,0.78,-,-,0.93,-,0.54,-,-,n.s.,n.s.,-,0.78,-,-,1.19,-
7774.0,1941039431.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7775.0,1941458078.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7776.0,1633112308.0,1.98,-,-,-,n.s.,-,4.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7777.0,1941118951.0,2.76,7.04,7.11,7.11,9.44,-,3.83,-,18,4.87,-,2.18,9.25,9.43,9.43,12.63,-,4.92,-,8.25,12.21,-
7778.0,1601143767.0,0.08,-,2.84,5.3,6.27,-,0.38,-,0.41,5.76,1.36,0.06,-,0.63,0.64,0.64,-,0.22,-,0.38,0.49,0.84
7779.0,2007131927.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7780.0,1603037516.0,0.19,-,1.63,1.6,-,-,0.13,-,-,0.53,-,0.11,-,1.17,1.63,1.84,-,0.06,-,0.08,0.28,-
7781.0,2007504127.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7782.0,2007501962.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7783.0,624897.0,1.02,6.75,135.92,189.45,n.s.,-,0.51,-,2.16,0.67,-,-,-,-,-,-,-,-,-,-,-,-
7784.0,2007239451.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7785.0,1633105484.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7786.0,1909071002.0,0.03,n.s.,n.s.,n.s.,n.s.,-,0.04,-,0.06,0.56,-,0.03,1.05,1.22,2.01,33.33,-,0.05,-,0.06,0.53,-
7787.0,1941462743.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7788.0,2007042178.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7789.0,1907209733.0,0.3,-,2.2,2.15,2.94,-,0.69,-,3.49,0.86,-,0.26,-,1.83,1.8,2.45,-,0.61,-,3.1,0.76,-
7790.0,1943200319.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7791.0,1941589667.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7792.0,1943328382.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7793.0,1907206691.0,1.14,9.38,10.66,11.05,16.6,-,1.3,-,2.48,5.12,-,1.82,24.27,30.32,34.6,32.95,-,1.75,-,5.45,4.46,-
7794.0,2007116022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7795.0,1909192558.0,0.06,-,n.s.,n.s.,n.s.,-,0.04,-,0.05,5.99,-,0.07,-,n.s.,n.s.,n.s.,-,0.06,-,0.12,n.s.,-
7796.0,1941682499.0,18.76,-,105.7,105.7,122.81,-,33.89,-,60.58,76.92,-,16.48,-,195.65,195.65,264.71,-,38.41,-,102.27,61.52,-
7797.0,1909066323.0,0.11,n.s.,n.s.,n.s.,n.s.,-,0.17,-,0.21,n.s.,-,0.1,n.s.,n.s.,n.s.,n.s.,-,0.24,-,0.25,n.s.,-
7798.0,2007622384.0,1.35,-,-,7.23,-,-,1.2,-,-,1.51,-,-,-,-,-,-,-,-,-,-,-,-
7799.0,1907244852.0,0.25,-,6.55,8.8,11.37,-,0.38,-,1.36,0.64,-,0.31,-,n.s.,n.s.,n.s.,-,0.47,-,2.92,2.58,-
7800.0,1633016807.0,0.35,3.37,4.55,4.55,6.35,-,0.52,-,1.81,0.91,-,0.31,3.34,4.45,4.45,5.99,-,0.49,-,1.97,0.79,-
7801.0,124092.0,-,-,-,-,-,-,-,-,-,-,-,0.2,0.33,0.83,0.83,1.31,-,0.05,-,0.13,0.08,-
7802.0,2007050792.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7803.0,1941593664.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7804.0,102110.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.73,-,9.52,0.79,-
7805.0,314285.0,1.11,n.s.,n.s.,n.s.,n.s.,-,0.4,-,1.48,0.55,-,0.78,n.s.,n.s.,n.s.,n.s.,-,0.63,-,1.35,1.19,-
7806.0,2008012083.0,1.52,22.01,22.12,22.12,27.54,-,3.95,-,6.55,9.93,-,-,-,-,-,-,-,-,-,-,-,-
7807.0,1941458161.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7808.0,2007126391.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7809.0,1941582462.0,1.37,-,-,2500,-,-,1.03,-,-,1.05,-,-,-,-,-,-,-,-,-,-,-,-
7810.0,1941603996.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7811.0,1941490847.0,0.08,-,1.04,1.62,2.97,-,0.05,-,0.09,0.19,-,0.09,-,n.s.,n.s.,n.s.,-,0.05,-,0.07,0.25,-
7812.0,2007143314.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7813.0,2007090940.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7814.0,1907027432.0,45.92,-,n.s.,n.s.,n.s.,-,28.89,-,509.64,31.67,-,52.81,-,n.s.,n.s.,n.s.,-,29.92,-,491.96,33.05,-
7815.0,2007248602.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7816.0,1941580561.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7817.0,2007294032.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7818.0,2007135178.0,3.61,-,-,n.s.,n.s.,-,1.71,-,4.3,2.84,-,-,-,-,-,-,-,-,-,-,-,-
7819.0,2007940818.0,0.64,n.s.,n.s.,n.s.,n.s.,-,0.86,-,4.94,1.05,-,-,-,-,-,-,-,-,-,-,-,-
7820.0,1941526598.0,0.02,-,-,16.81,-,-,0.27,-,-,0.95,-,-,-,-,-,-,-,-,-,-,-,-
7821.0,2007137439.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7822.0,115106.0,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7823.0,1633074176.0,0.16,-,-,-,-,-,-,-,-,-,-,0.17,-,-,-,-,-,-,-,-,-,-
7824.0,2007128065.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7825.0,2007109725.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7826.0,1941203550.0,0.36,-,25.77,n.s.,n.s.,-,0.4,-,0.36,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
7827.0,1943344736.0,106.48,-,n.s.,n.s.,n.s.,-,1.01,-,146.74,1.02,-,-,-,-,-,-,-,-,-,-,-,-
7828.0,1943038760.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7829.0,2007819530.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7830.0,1943181395.0,0.66,-,-,-,-,-,-,-,-,-,-,0.81,-,-,-,-,-,-,-,-,-,-
7831.0,113495.0,-,-,-,-,-,-,0.65,-,1.01,1.8,-,0.24,n.s.,n.s.,n.s.,n.s.,-,-,-,2.53,n.s.,-
,,-,-,-,-,-,-,0.65,-,1.01,1.8,-,0.24,n.s.,n.s.,n.s.,n.s.,-,-,-,2.53,n.s.,-
7832.0,1909045248.0,167.45,n.s.,n.s.,n.s.,n.s.,-,0.51,-,1.81,n.s.,-,12.4,n.s.,n.s.,n.s.,n.s.,-,0.65,-,4.1,1.37,-
7833.0,110623.0,0.05,n.s.,n.s.,n.s.,n.s.,-,0.11,-,0.19,0.39,-,-,-,-,-,-,-,-,-,-,-,-
7834.0,1601446719.0,19.83,-,44.32,n.s.,n.s.,-,3.12,-,10.32,n.s.,-,21.66,-,70.97,n.s.,n.s.,-,3.16,-,10.36,n.s.,-
7835.0,2007133650.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7836.0,1907175270.0,0.34,11,20.55,20.55,48.61,-,0.43,-,1.06,1,-,0.26,3.38,4.09,4.09,7.56,-,0.24,-,0.37,0.97,-
7837.0,2007329670.0,3.9,11.21,11.24,7.82,10.21,-,0.89,-,110.14,0.9,-,3.59,9.01,9.02,6.92,12.63,-,1.02,-,32.19,1.05,-
7838.0,1647004103.0,0.15,-,-,2.58,-,-,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7839.0,436687.0,0.7,n.s.,n.s.,n.s.,n.s.,-,0.24,-,0.27,3,-,0.71,n.s.,n.s.,n.s.,n.s.,-,0.32,-,0.32,26.65,-
7840.0,1943051330.0,3.29,-,43.74,46.95,60.61,-,1.54,-,4.83,2.26,-,0.65,-,-,12.07,33.94,-,0.12,-,-,0.24,-
7841.0,1941028229.0,1.65,10.06,10.06,9.34,11.04,-,0.99,-,3.84,1.46,1.11,0.94,5.5,5.5,5.25,13.34,-,0.84,-,2.57,1.42,1.04
7842.0,1909165053.0,188.33,-,n.s.,421.04,421.04,-,1.24,-,8.99,1.44,-,-,-,n.s.,n.s.,n.s.,-,1.38,-,10.25,1.59,-
7843.0,1943038305.0,0.32,-,16.76,54.72,75.44,-,0.49,-,0.74,1.45,-,-,-,-,-,-,-,-,-,-,-,-
7844.0,382687.0,0.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7845.0,2007013833.0,1.01,n.s.,n.s.,n.s.,n.s.,-,0.04,-,0.27,0.12,-,0.51,n.s.,n.s.,n.s.,n.s.,-,0.07,-,1.4,0.13,-
7846.0,2007134153.0,0.2,-,-,5.79,-,-,0.18,-,-,0.26,-,-,-,-,-,-,-,-,-,-,-,-
7847.0,1941419206.0,0.56,-,1.47,1.51,1.52,-,0.8,-,1.05,3.33,-,0.45,-,-,125.67,137.09,-,0.7,-,-,0.76,-
7848.0,617236.0,0.02,2.64,n.s.,n.s.,n.s.,-,0.03,-,0.04,13.66,-,-,-,-,-,-,-,-,-,-,-,-
7849.0,1943137875.0,0.1,-,-,n.s.,n.s.,-,0.02,-,-,0.02,-,0.11,-,-,n.s.,n.s.,-,0.03,-,0.03,n.s.,-
7850.0,1941617206.0,0.46,-,-,n.s.,-,-,0.49,-,-,14.93,-,-,-,-,-,-,-,-,-,-,-,-
7851.0,1909212239.0,1.64,2.17,2.86,3.47,4.45,-,0.12,-,0.45,0.65,-,1.72,-,4.55,11.38,9.41,-,0.12,-,0.47,0.55,-
7852.0,1601090921.0,1.48,n.s.,n.s.,n.s.,n.s.,-,1.77,-,1.14,n.s.,-,4.51,n.s.,n.s.,1.72,1.72,-,2.14,-,3.82,13.05,-
7853.0,1909150829.0,1.21,14.46,19.11,19.21,23.47,-,1.86,-,7.07,2.59,-,1.11,16.82,26.46,22.58,30.91,-,1.31,-,6.27,1.68,-
7854.0,1601043237.0,3622.03,n.s.,n.s.,n.s.,n.s.,-,6.5,-,14.91,11.53,-,25.17,25.85,31.11,31.11,37.04,-,6.11,-,134.15,6.4,-
7855.0,1601309447.0,165.23,n.s.,n.s.,197.46,195.08,-,1.61,-,345.9,1.62,-,126.09,n.s.,n.s.,n.s.,n.s.,-,1.55,-,28.51,1.64,-
7856.0,1943300963.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7857.0,1943116661.0,0.58,n.s.,n.s.,n.s.,n.s.,-,5.6,-,10.01,12.71,-,0.27,1.4,1.44,1.44,1.65,-,0.32,-,0.41,1.46,-
7858.0,1941745878.0,0.9,-,-,18.07,18.85,-,0.46,-,-,1.71,-,-,-,-,-,-,-,-,-,-,-,-
7859.0,1909019904.0,24.5,32.67,46.42,84.81,84.81,-,3.06,-,5.33,35,-,0.65,n.s.,n.s.,n.s.,n.s.,-,0.27,-,0.3,37.69,-
7860.0,1943198069.0,3.63,-,-,n.s.,-,-,0.64,-,-,12.73,-,-,-,-,-,-,-,-,-,-,-,-
7861.0,2007455337.0,0.18,6.44,6.44,8.3,8.39,-,0.18,-,0.5,0.65,-,-,-,-,-,-,-,-,-,-,-,-
7862.0,1943353391.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7863.0,1941741778.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7864.0,2007584085.0,23.27,62.25,80.12,n.s.,n.s.,-,2.32,-,63.48,2.57,0.43,-,-,-,-,-,-,-,-,-,-,-
7865.0,1941481285.0,0.8,-,-,41.2,-,-,0.4,-,-,0.48,-,-,-,-,-,-,-,-,-,-,-,-
7866.0,1943131493.0,4.53,-,n.s.,n.s.,n.s.,-,0.4,-,0.41,19.59,-,21.78,-,n.s.,n.s.,n.s.,-,0.24,-,0.38,n.s.,-
7867.0,1941403098.0,0.55,-,-,3.45,-,-,0.56,-,-,0.86,-,-,-,-,-,-,-,-,-,-,-,-
7868.0,1907157414.0,1.91,-,14.52,7.53,7.53,-,0.76,-,47.15,0.77,-,-,-,-,-,-,-,-,-,-,-,-
7869.0,1941082798.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7870.0,1941716308.0,3.99,17.68,19.07,19.17,27.77,-,3.88,-,21.18,5.45,-,3.67,17.71,19.04,19.3,28.46,-,3.38,-,21.34,4.57,-
7871.0,1941393069.0,0.24,-,-,n.s.,-,-,0.04,-,-,0.14,-,-,-,-,-,-,-,-,-,-,-,-
