unnamed_0,deal_num,pre_rev_mul_ly,pre_ebitda_mul_ly,pre_ebit_mul_ly,pre_pbt_mul_ly,pre_pat_mul_ly,pre_np_mul_ly,pre_ta_mul_ly,pre_na_mul_ly,pre_cl_mul_ly,pre_eq_mul_ly,pre_cap_mul_ly,post_rev_mul_fy,post_ebitda_mul_fy,post_ebit_mul_fy,post_pbt_mul_fy,post_pat_mul_fy,post_np_mul_fy,post_ta_mul_fy,post_na_mul_fy,post_cl_mul_fy,post_eq_mul_fy,post_cap_mul_fy
20084.0,67314.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.28,-,n.s.,12.28,-
20085.0,1939001330.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20086.0,1909519913.0,-,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,-,-,-,-,-,-,-,-
20087.0,1941629508.0,141818.18,n.s.,n.s.,76.31,76.48,-,48.63,-,207511.74,49.43,-,-,-,-,-,-,-,-,-,-,-,-
20088.0,1633087028.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20089.0,1941571464.0,-,-,-,-,-,-,428,-,n.s.,428,1.49,-,-,-,-,-,-,-,-,-,1.32,-
20090.0,1943053070.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20091.0,273409.0,1.11,8.13,43.61,n.s.,n.s.,n.s.,0.71,2.29,6.22,2.29,-,0.86,3.5,5.94,7.76,7.76,7.7,0.44,-,3.84,0.89,0.95
20092.0,1907191040.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20093.0,1943248270.0,0.88,-,-,n.s.,n.s.,-,0.86,-,n.s.,1.83,-,0.08,-,-,25.25,28.43,-,0.18,-,-,0.38,-
20094.0,1943020482.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20095.0,1907145404.0,0.44,-,-,n.s.,-,-,0.26,-,-,-,-,13.08,-,-,17.67,32.31,-,0.2,-,-,0.98,-
20096.0,55887.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20097.0,1907198706.0,1.04,4.26,6.62,7.46,9.24,-,0.59,-,2.98,1.06,-,-,-,-,-,-,-,-,-,-,-,-
20098.0,537776.0,0.73,15.53,39.62,60.13,5692.69,-,0.83,-,1.91,1.88,-,0.6,9.65,15.1,12.82,16.98,-,0.85,-,1.83,1.7,-
20099.0,2007974576.0,0.11,n.s.,n.s.,n.s.,n.s.,-,0.14,-,0.21,0.95,-,-,-,-,-,-,-,-,-,-,-,-
20100.0,1941413804.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20101.0,1943250651.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20102.0,1907005769.0,6.71,-,-,n.s.,-,-,1.4,-,-,-,-,5.38,-,n.s.,n.s.,n.s.,-,0.53,-,1.79,1.99,-
20103.0,1939003034.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20104.0,1909322874.0,4.11,-,-,31.56,-,-,0.16,-,-,1.01,-,-,-,-,-,-,-,-,-,-,-,-
20105.0,2007089858.0,2.16,-,-,18.77,-,-,0.62,-,-,1.02,-,-,-,-,-,-,-,-,-,-,-,-
20106.0,1601465645.0,0.64,3.2,4.57,5.45,9.71,-,0.3,-,2.83,1.28,-,1.5,-,15.91,18.71,29.92,-,0.3,-,1.81,1.03,-
20107.0,1941048969.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20108.0,1907195530.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20109.0,1941075708.0,4.17,62.6,150.04,180.19,239.56,-,4.55,-,13.82,8.26,-,4.22,36.38,55.1,57.47,76.59,-,2.27,-,15.22,7.57,-
20110.0,1907096290.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20111.0,1943062855.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20112.0,1943062853.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20113.0,1633057720.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20114.0,575279.0,0.03,-,-,-,-,-,-,-,-,-,-,0.07,-,-,-,-,-,-,-,-,-,-
20115.0,2007124462.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20116.0,1907104195.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20117.0,1907229090.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20118.0,1943228536.0,7.24,-,-,n.s.,n.s.,-,0.92,-,-,4.68,-,2.63,-,-,5108.05,596.34,-,0.71,-,-,4.57,-
20119.0,67267.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20120.0,1907230953.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20121.0,1907129290.0,4.1,-,-,7.58,-,-,1.55,-,-,-,-,3.38,-,16.58,14.71,16.89,-,1.16,-,3.76,1.77,-
20122.0,1907004370.0,0.67,-,3.51,3.24,4.66,-,0.3,-,0.72,0.54,-,0.66,-,3.28,3.28,4.28,-,0.3,-,0.86,0.48,-
20123.0,1941637662.0,1.1,6.6,6.6,6.33,8.19,-,1.06,-,7.98,1.48,-,-,-,-,-,-,-,-,-,-,-,-
20124.0,1000008674.0,-,-,-,-,-,-,-,-,-,-,-,0.55,28.01,n.s.,n.s.,n.s.,-,0.86,-,2.07,2.29,-
20125.0,1909303688.0,0.96,4.42,5.4,5.61,6.06,-,1.12,-,6.42,1.39,-,1.12,5.58,7.7,7.55,8,-,1.17,-,9.09,1.38,-
20126.0,2007610475.0,13.02,-,-,780.79,-,-,27.45,-,-,-,-,2.67,-,-,19.07,24.29,-,5.52,-,-,12,-
20127.0,1941015301.0,-,-,n.s.,n.s.,n.s.,-,-,-,-,-,-,-,n.s.,n.s.,n.s.,n.s.,-,-,-,-,n.s.,-
,,-,-,n.s.,n.s.,n.s.,-,-,-,-,-,-,-,n.s.,n.s.,n.s.,n.s.,-,-,-,-,n.s.,-
,,-,-,n.s.,n.s.,n.s.,-,-,-,-,-,-,-,n.s.,n.s.,n.s.,n.s.,-,-,-,-,n.s.,-
20128.0,1907211592.0,13842.51,-,n.s.,n.s.,n.s.,-,0.46,-,0.56,2.79,-,6.88,-,-,n.s.,n.s.,-,0.19,-,-,n.s.,-
20129.0,1907077032.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20130.0,1943230752.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20131.0,1907100548.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20132.0,1907073662.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20133.0,1909147373.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20134.0,1601276281.0,1.56,n.s.,n.s.,n.s.,n.s.,n.s.,2.3,10.19,3.53,11.94,1.13,-,-,-,-,-,-,-,-,-,-,-
20135.0,1943246050.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20136.0,1943081591.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20137.0,1907199810.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20138.0,1907228165.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20139.0,426953.0,4.43,6.82,7.86,7.91,8.52,-,1.97,-,4.52,4.14,-,5,8.46,10.1,10.42,17.75,-,1.72,-,2.59,6.65,-
20140.0,2007139450.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20141.0,1943268241.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20142.0,1909642461.0,3.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20143.0,1909282920.0,10.98,-,-,11.4,-,-,0.86,-,-,2.8,-,-,-,-,-,-,-,-,-,-,-,-
20144.0,1907241788.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20145.0,1601101939.0,0.28,0.31,0.31,0.92,0.92,-,0.35,-,1.7,0.83,-,-,-,-,-,-,-,-,-,-,-,-
20146.0,624756.0,1.71,16.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20147.0,604278.0,0.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20148.0,456386.0,5.47,-,-,78.8,-,-,0.25,-,-,2.4,-,-,-,-,-,-,-,-,-,-,-,-
20149.0,1943258024.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20150.0,1941646821.0,0.17,-,4.57,7.42,9.68,-,0.56,-,0.95,1.4,-,0.12,-,4.47,n.s.,n.s.,-,0.38,-,0.51,1.53,-
20151.0,1603040220.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20152.0,1941433157.0,2.15,20.72,69.64,83.39,93.44,-,2.82,-,4.42,8.97,-,1.77,15.11,28.67,29.94,40.21,-,2.38,-,4.87,7.36,-
20153.0,2007208606.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20154.0,1907233453.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20155.0,1907242982.0,-,-,-,-,-,-,-,-,-,-,-,5.77,-,-,95.04,-,-,0.92,-,-,1.37,2.04
20156.0,1941265421.0,2.38,21.97,38.87,3.19,3.16,-,3.08,-,6.38,5.94,-,1.75,17.11,25.97,25.97,31.92,-,3.54,-,4.36,18.94,-
20157.0,2007823749.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20158.0,178262.0,-,-,-,-,-,-,-,-,-,-,-,9.75,-,-,-,-,-,-,-,-,-,-
20159.0,181889.0,-,-,-,-,-,-,-,-,-,-,-,0.23,-,-,-,-,-,-,-,-,-,-
20160.0,1907195523.0,3.18,-,42.37,38.21,44.71,-,3.68,-,11.72,5.48,-,7.3,-,-,54.53,54.53,-,1.62,-,-,4.02,-
20161.0,1907067864.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20162.0,1907099506.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20163.0,1907248203.0,31.61,-,189.1,91.4,195.92,-,2.34,-,8.95,3.16,-,24.09,-,-,n.s.,n.s.,-,2.94,-,-,3.18,-
20164.0,345474.0,1.02,5.87,15.76,22.22,32.27,-,0.8,-,1.25,2.33,-,2.14,n.s.,n.s.,n.s.,n.s.,-,1.69,-,8.45,2.11,-
20165.0,83594.0,4.65,-,4.65,-,n.s.,-,2.1,-,10.94,2.62,-,-,-,-,-,-,-,21.87,-,1110.8,22.31,-
20166.0,2007514772.0,1.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20167.0,99151.0,-,-,-,-,-,-,-,-,-,-,-,180.58,896.47,1632.21,100.81,85.12,-,2.16,-,10.29,2.79,-
20168.0,1633073995.0,0.72,66.05,n.s.,n.s.,n.s.,-,1.16,-,3.67,1.73,-,0.63,35.1,n.s.,n.s.,n.s.,-,1.02,-,4.97,1.33,-
20169.0,1907218488.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20170.0,1601384765.0,8.46,35.71,203.86,943.4,943.4,-,1.91,-,5.64,2.88,-,-,-,-,-,-,-,-,-,-,-,-
20171.0,1943255180.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20172.0,1907218803.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20173.0,1601046969.0,4.11,n.s.,n.s.,n.s.,n.s.,-,0.28,-,2.24,0.33,1.72,9484.52,n.s.,n.s.,n.s.,n.s.,-,0.25,-,2.63,0.3,0.86
20174.0,1601200662.0,1.26,40.55,n.s.,n.s.,n.s.,-,1.2,-,2.18,n.s.,-,1.73,57.86,n.s.,n.s.,n.s.,-,1.68,-,3.22,n.s.,-
20175.0,1943288899.0,3.36,-,-,81.4,-,-,1.55,-,-,8.75,-,-,-,-,-,-,-,-,-,-,-,-
20176.0,1907110255.0,0.23,-,9.08,9.77,10.76,-,0.64,-,0.94,2,-,0.23,-,18.84,10.99,11.06,-,0.6,-,0.93,1.69,-
20177.0,1943256289.0,0.89,8.18,8.35,13.6,13.92,13.92,0.66,2.12,1.11,2.12,-,-,-,-,-,-,-,-,-,-,-,-
20178.0,1907241630.0,3.19,-,12.38,12.63,12.63,-,1.87,-,6.07,2.86,-,2.86,-,-,10.72,10.72,-,1.52,-,-,2.35,-
20179.0,2007030096.0,9.59,-,n.s.,n.s.,n.s.,-,1.96,-,5.43,3.1,-,-,-,-,-,-,-,-,-,-,-,-
20180.0,1943051218.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20181.0,1633090277.0,1.8,88.05,92.82,n.s.,n.s.,-,1.02,-,1.53,19.65,-,1.47,14.96,15.07,24.74,24.74,-,0.95,-,1.06,10.95,-
20182.0,1909436766.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20183.0,2007677896.0,1.46,4.02,4.24,3.93,5.17,-,2.34,-,11.71,3.01,-,-,-,-,-,-,-,-,-,-,-,-
20184.0,1943208313.0,0.6,-,5.06,4.37,5.94,-,1.93,-,4.99,3.14,-,0.69,8.21,8.21,6.7,9.75,-,2.71,-,5.64,5.2,-
20185.0,2007327286.0,314.33,-,-,1.65,504.87,-,0.87,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20186.0,1943052193.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20187.0,1943011127.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20188.0,1907180228.0,0.11,-,n.s.,n.s.,n.s.,-,0.11,-,0.26,0.2,0.24,-,-,-,n.s.,n.s.,-,n.s.,-,n.s.,n.s.,0.25
20189.0,170147.0,1.09,156.49,n.s.,n.s.,n.s.,n.s.,2.19,n.s.,9.96,n.s.,-,1.47,0.51,0.52,0.44,0.45,0.45,11.67,-,28.49,19.75,-
20190.0,2007606785.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20191.0,1943303696.0,29.53,-,-,n.s.,n.s.,-,1.18,-,-,1.4,-,-,-,-,-,-,-,-,-,-,-,-
20192.0,1941531631.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20193.0,1943033273.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20194.0,1601239981.0,1.93,10.03,13,13.55,11.51,-,2.05,-,5.66,3.51,-,1.57,8.02,10.3,10.42,11.52,-,1.73,-,5.1,2.7,-
20195.0,1943275367.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20196.0,1601374394.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20197.0,1909006839.0,-,-,-,-,-,-,1.06,-,2.99,1.9,-,-,-,-,-,-,-,1.06,-,n.s.,1.78,-
,,-,-,-,-,-,-,1.06,-,2.99,1.9,-,-,-,-,-,-,-,1.06,-,n.s.,1.78,-
,,-,-,-,-,-,-,1.06,-,2.99,1.9,-,-,-,-,-,-,-,1.06,-,n.s.,1.78,-
,,-,-,-,-,-,-,1.06,-,2.99,1.9,-,-,-,-,-,-,-,1.06,-,n.s.,1.78,-
20198.0,1943286113.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20199.0,1601285148.0,0.2,3.37,4.58,12.02,17.38,18.48,0.22,0.95,0.43,0.98,0.57,0.17,4.58,7.41,35.32,57.95,61.36,0.21,-,0.46,0.95,0.68
20200.0,2007430851.0,1.86,7.3,18.59,18.59,23.41,-,1.34,-,13.28,1.66,2.04,-,-,-,-,-,-,-,-,-,-,-
20201.0,1943162036.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20202.0,1943015169.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20203.0,1943008968.0,0.42,-,6.38,8.1,9.63,-,0.72,-,0.91,3.43,-,-,-,-,-,-,-,-,-,-,-,-
20204.0,1943068843.0,1.19,-,n.s.,n.s.,n.s.,-,1.65,-,4.55,2.58,-,59.08,-,-,105.54,105.54,-,14.89,-,-,17.86,-
20205.0,1943068821.0,2.07,-,n.s.,n.s.,n.s.,-,1.63,-,9.11,1.98,-,44.24,-,-,94.38,94.38,-,9.46,-,-,10.39,-
20206.0,1941337447.0,1.47,8.34,10.64,9.64,11.24,-,2.22,-,4.4,7.66,-,1.48,8.21,10.99,10.55,12.43,-,1.89,-,4.97,4.74,-
20207.0,2007007305.0,4.08,-,-,12.31,-,-,0.61,-,-,1.18,-,-,-,-,-,-,-,-,-,-,-,-
20208.0,1603034918.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20209.0,1907180391.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20210.0,1909401310.0,1.73,41.62,n.s.,n.s.,n.s.,-,2.32,-,9.37,n.s.,-,-,-,-,-,-,-,-,-,-,n.s.,-
,,1.73,41.62,n.s.,n.s.,n.s.,-,2.32,-,9.37,n.s.,-,-,-,-,-,-,-,-,-,-,n.s.,-
,,1.73,41.62,n.s.,n.s.,n.s.,-,2.32,-,9.37,n.s.,-,-,-,-,-,-,-,-,-,-,n.s.,-
,,1.73,41.62,n.s.,n.s.,n.s.,-,2.32,-,9.37,n.s.,-,-,-,-,-,-,-,-,-,-,n.s.,-
20211.0,1907185253.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20212.0,1907185170.0,0.72,-,n.s.,9.32,9.32,-,1.96,-,13.91,2.28,-,0.63,-,9.88,5.44,5.44,-,1.14,-,3.89,1.61,-
20213.0,1909582939.0,2.06,14.94,14.94,10.34,12.03,-,0.71,-,6.57,0.89,0.96,2.11,19.33,19.33,13.49,15.82,-,0.7,-,6.96,0.86,2.05
20214.0,1907050117.0,7.74,-,-,n.s.,-,-,4.08,-,-,-,-,6.02,-,-,n.s.,n.s.,-,0.32,-,-,12.25,-
20215.0,77366.0,-,-,-,-,-,-,-,-,-,-,-,2.56,n.s.,n.s.,n.s.,n.s.,-,5.47,-,3.33,n.s.,-
20216.0,1943241333.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20217.0,1907178199.0,2.9,-,17.67,18.42,19.99,-,2.98,-,20.83,4.43,-,2.18,-,-,n.s.,n.s.,-,0.95,-,-,0.98,-
20218.0,1907143527.0,0.39,-,5.61,5.39,8.49,-,0.57,-,1.24,1.22,-,0.37,7.95,9.38,9.06,13.28,-,0.47,-,1.09,1.06,-
20219.0,1943185249.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20220.0,1941497967.0,3.26,36.45,91.46,88.42,161.38,-,6.51,-,18.26,10.11,-,3.28,48.51,n.s.,6521.74,2803.74,-,6.13,-,17.51,9.45,-
20221.0,1943197550.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20222.0,1907171318.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20223.0,2007065337.0,159.11,-,-,n.s.,n.s.,-,1.59,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
20224.0,1943048599.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20225.0,1601418796.0,0.46,n.s.,n.s.,n.s.,n.s.,-,0.3,-,1.15,n.s.,0.37,-,-,-,-,-,-,-,-,-,-,-
20226.0,1943034349.0,1.68,6.53,6.64,7.71,10.06,-,0.6,-,1.76,1.97,-,1.27,4.07,4.13,5.08,6.51,-,0.36,-,0.91,1.55,-
20227.0,1943097409.0,0.7,-,n.s.,n.s.,n.s.,-,0.57,-,0.83,1.94,-,0.71,-,n.s.,n.s.,-,-,0.6,-,0.78,2.63,-
20228.0,1907090150.0,1.52,-,-,49.84,-,-,1.39,-,-,-,-,-,-,-,-,-,-,1.39,-,n.s.,n.s.,-
20229.0,209663.0,-,-,-,-,-,-,-,-,-,-,-,1.36,7.01,7.34,37.8,-,-,0.47,-,0.76,n.s.,-
20230.0,1907150894.0,0.52,-,102.79,90.22,90.22,-,1.3,-,2.54,2.69,-,1.87,-,-,12.22,14.62,-,1.01,-,7.12,1.18,-
20231.0,155340.0,0.59,29.04,34.12,25.97,36.95,-,1.47,-,1.7,15.69,-,-,-,-,-,-,-,-,-,-,-,-
20232.0,2007249816.0,2.35,-,-,-,-,-,-,-,-,-,-,1.6,15.03,15.03,14.3,20.9,-,2.71,-,17.98,3.55,-
20233.0,1941527238.0,4.34,13.46,28.98,37.54,22.99,-,1.8,-,9.19,3.06,2.73,-,-,-,-,-,-,2.44,-,9.2,3.54,2.16
20234.0,1909247545.0,23.21,-,1077.94,n.s.,n.s.,-,0.94,-,15.35,2.87,-,25.34,-,6500,n.s.,n.s.,-,0.86,-,5.02,2.05,-
20235.0,1941388697.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20236.0,1943141114.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20237.0,2007109570.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20238.0,1943157958.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20239.0,1943200282.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20240.0,515095.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.83,-,n.s.,127.83,-
20241.0,1943229680.0,20.95,-,-,n.s.,n.s.,-,1.46,-,-,2.83,-,-,-,-,-,-,-,-,-,-,-,-
20242.0,1943020959.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20243.0,1601360556.0,0.31,4.9,5.71,2.02,2.2,-,2.6,-,8.4,3.86,-,1.11,34.09,54.38,68.7,82.95,-,2.09,-,7.01,3.68,-
20244.0,1943342892.0,3.6,-,-,n.s.,-,-,1.45,-,-,36.3,-,-,-,-,-,-,-,-,-,-,-,-
20245.0,1943018695.0,1.58,-,39.11,39.85,53.16,-,4.73,-,2.27,5.33,-,-,-,-,-,-,-,-,-,-,-,-
20246.0,1943057449.0,2.55,-,-,3.42,3.84,-,0.49,-,13.48,0.51,-,2.46,-,-,3.12,3.48,-,0.6,-,17.69,0.62,-
20247.0,1941639233.0,0.44,7.29,12.47,12.79,20.05,-,0.86,-,2.3,2.82,1.33,0.41,5.92,8.86,9.19,14.5,-,0.86,-,1.45,2.52,1.1
20248.0,2007060012.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20249.0,1943229061.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20250.0,254422.0,1.28,26,n.s.,19.94,23.44,-,0.83,-,2.61,1.6,0.5,336.87,n.s.,n.s.,n.s.,n.s.,-,0.3,-,16.51,0.31,0.72
20251.0,1907119916.0,-,-,-,-,-,-,-,-,-,-,-,0.4,-,6.24,7.87,9.28,-,0.25,-,0.35,1.07,31.09
20252.0,2007593528.0,2.18,n.s.,n.s.,n.s.,n.s.,-,0.44,-,1.81,0.66,1.21,2.26,n.s.,n.s.,n.s.,n.s.,-,0.57,-,2.09,0.96,1.64
20253.0,1601019858.0,2.08,6.08,8.96,12.57,23.51,-,0.94,-,3.42,3.4,-,2.01,6.07,9.9,17.15,87.09,-,1.05,-,3.14,2.61,-
20254.0,1909045913.0,-,-,-,-,-,-,-,-,-,-,-,0.58,n.s.,n.s.,n.s.,n.s.,-,1.01,-,1.54,3.4,-
20255.0,346990.0,3.09,n.s.,n.s.,n.s.,n.s.,n.s.,1.37,2.48,6.51,2.48,-,2.66,124.9,n.s.,n.s.,n.s.,n.s.,1.42,-,4.38,3.2,-
20256.0,1941620226.0,1.81,10.27,10.36,11.83,13.9,-,3.39,-,17.02,4.23,-,1.7,5.42,5.51,5.51,6.3,-,5.92,-,16.61,9.19,-
20257.0,91586.0,8.88,n.s.,n.s.,n.s.,n.s.,n.s.,2.59,10.73,6.01,10.73,-,-,-,-,-,-,-,-,-,-,-,-
20258.0,1907093438.0,0.02,-,4.77,6.06,7.1,-,0.2,-,0.35,0.48,-,0.02,-,3.58,2.95,-,-,0.15,-,-,0.43,-
20259.0,448611.0,-,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,n.s.,-,-,3.55,-,26.54,4.09,-
20260.0,73324.0,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20261.0,1907199440.0,1.4,-,-,17.88,-,-,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20262.0,1943264864.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20263.0,1943008599.0,0.65,12.77,19.77,24.65,29.89,29.89,0.89,1.39,2.46,1.39,1.37,0.73,n.s.,n.s.,167.51,204.29,204.29,0.94,-,2.83,1.41,1.01
20264.0,1943195217.0,2.62,-,-,10.97,11.98,-,2.9,-,-,5.91,-,3.01,-,-,11.82,12.98,-,2.6,-,-,3.98,-
20265.0,2007499701.0,0.06,1.28,1.4,1.44,1.94,-,0.24,-,0.36,0.9,-,-,-,-,-,-,-,-,-,-,-,-
20266.0,1943043429.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20267.0,2007737567.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20268.0,1943047550.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20269.0,1943126901.0,14.01,-,-,21.11,-,-,2.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20270.0,2007455316.0,19.1,186.54,208.49,671.31,788.87,-,1.04,-,5.03,1.93,-,-,-,-,-,-,-,-,-,-,-,-
20271.0,1601064993.0,-,-,-,-,-,-,-,-,-,-,-,21.91,n.s.,n.s.,n.s.,n.s.,-,0.22,-,1.37,0.27,-
20272.0,1943121154.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20273.0,1943021880.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20274.0,1941213897.0,-,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,n.s.,-,-,2.84,-,7.63,4.53,-
