unnamed_0,deal_num,deal_type,deal_struct,deal_fin,deal_pay_method,deal_pay_method_val_usd,deal_status,rumour_d,announced_d,expected_comp_d,assumed_comp_d,completed_d,postponed_d,withdrawn_d,last_deal_status_d,last_deal_val_up_d,last_deal_status_up_d,last_pct_stake_up_d,last_acq_tar_ven_up_d,last_advisor_up_d,last_comment_up_d,last_up,rumour_d_yr,announced_d_yr,expected_comp_d_yr,assumed_comp_d_yr,completed_d_yr,postponed_d_yr,withdrawn_d_yr,last_deal_status_d_yr,last_deal_val_up_d_yr,last_deal_status_up_d_yr,last_pct_stake_up_d_yr,last_acq_tar_ven_up_d_yr,last_advisor_up_d_yr,last_comment_up_d_yr,last_up_yr
52.0,97368.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Shares,25000000,Completed,37137.0,37137.0,,,37379.0,,,37379.0,,38996.0,,,38239.0,,38996.0,2001.0,2001.0,,,2002.0,,,2002.0,,2006.0,,,2004.0,,2006.0
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,1909178231.0,Acquisition 100%,,,Liabilities,n.a.,Rumour - Expired,41983.0,,,,,,,41983.0,,,,,,42044.0,42044.0,2014.0,,,,,,,2014.0,,,,,,2015.0,2015.0
54.0,68480.0,Acquisition 100%,Public takeover,,Liabilities,3100000,Completed,36683.0,36683.0,,,36803.0,,,36803.0,41178.0,38945.0,,,,41178.0,41178.0,2000.0,2000.0,,,2000.0,,,2000.0,2012.0,2006.0,,,,2012.0,2012.0
,,,,,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,1909571064.0,Acquisition 100%,Public takeover,New bank facilities,Shares,n.a.,Completed,42848.0,42848.0,,,43098.0,,,43098.0,,43102.0,,,42850.0,43102.0,43102.0,2017.0,2017.0,,,2017.0,,,2017.0,,2018.0,,,2017.0,2018.0,2018.0
,,,Recommended bid,Capital increase - vendor placing,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Leveraged buy out,Leveraged buy out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,1939003548.0,Acquisition increased from 4.9% to 100%,Public takeover,New bank facilities,Shares,n.a.,Completed,43081.0,43081.0,,,43258.0,,,43258.0,43309.0,43259.0,,43241.0,43305.0,43259.0,43309.0,2017.0,2017.0,,,2018.0,,,2018.0,2018.0,2018.0,,2018.0,2018.0,2018.0,2018.0
,,,Scheme of arrangement,Capital increase - vendor placing,Cash,5600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Recommended bid,Leverage,Liabilities,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,1943253160.0,Acquisition 100%,Recommended bid,Capital increase - vendor placing,Liabilities,n.a.,Completed,44298.0,44901.0,,,45152.0,,,45152.0,45401.0,45153.0,,45404.0,45504.0,45401.0,45504.0,2021.0,2022.0,,,2023.0,,,2023.0,2024.0,2023.0,,2024.0,2024.0,2024.0,2024.0
,,,Reverse take-over,,Shares,23000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,1941591230.0,Acquisition 100%,Patent sale,Capital increase - vendor placing,Cash,5077512.61374232,Rumour - Withdrawn,44460.0,,,,,,44495.0,44495.0,,44498.0,,,44600.0,44498.0,44600.0,2021.0,,,,,,2021.0,2021.0,,2021.0,,,2022.0,2021.0,2022.0
,,,Hostile bid,,Shares,17489208.737693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Unsolicited bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,2007561604.0,Acquisition 100%,Recommended bid,Capital increase - vendor placing,Shares,n.a.,Completed,45218.0,45441.0,,,45618.0,,,45618.0,45447.0,45443.0,,,45443.0,45537.0,45537.0,2023.0,2024.0,,,2024.0,,,2024.0,2024.0,2024.0,,,2024.0,2024.0,2024.0
,,,Public takeover,,Liabilities,5400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Patent sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,1943211857.0,Acquisition 100%,Patent sale,Capital increase - vendor placing,Shares,22000000,Completed,44014.0,44014.0,,,44589.0,,,44589.0,,44883.0,,,44155.0,44883.0,44883.0,2020.0,2020.0,,,2022.0,,,2022.0,,2022.0,,,2020.0,2022.0,2022.0
,,,Scheme of arrangement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,532489.0,Acquisition 100%,,,Cash,21000000,Completed,39195.0,39195.0,,,39356.0,,,39356.0,42804.0,39344.0,,,42804.0,39359.0,42804.0,2007.0,2007.0,,,2007.0,,,2007.0,2017.0,2007.0,,,2017.0,2007.0,2017.0
62.0,61262.0,Acquisition - bid 2 - increased offer - Withdrawn,Public takeover - Withdrawn,,Liabilities,n.a.,Withdrawn,36648.0,36648.0,,,,,36797.0,36797.0,39931.0,,,,,,39931.0,2000.0,2000.0,,,,,2000.0,2000.0,2009.0,,,,,,2009.0
,,,Public takeover,,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,446295.0,Acquisition 89.6%,,Capital increase - vendor placing,Shares,20373567.728771,Completed Assumed,38863.0,38863.0,,39626.0,,,,39626.0,,,,,38898.0,38895.0,38898.0,2006.0,2006.0,,2008.0,,,,2008.0,,,,,2006.0,2006.0,2006.0
64.0,1941521750.0,Acquisition 100%,Public takeover,,Cash,19700000,Completed,44297.0,44298.0,,,44624.0,,,44624.0,44483.0,44627.0,,,44483.0,44656.0,44656.0,2021.0,2021.0,,,2022.0,,,2022.0,2021.0,2022.0,,,2021.0,2022.0,2022.0
,,,Recommended bid,,Liabilities,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,1941483578.0,Acquisition 100%,Patent sale,,,n.a.,Rumour - Expired,44208.0,,,,,,,44208.0,,,,,,,,2021.0,,,,,,,2021.0,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.0,1941419433.0,Acquisition 100%,Recommended bid,Capital increase - vendor placing,Cash,1108267,Completed,44048.0,44048.0,,,44134.0,,,44134.0,44077.0,44137.0,,,44795.0,44137.0,44795.0,2020.0,2020.0,,,2020.0,,,2020.0,2020.0,2020.0,,,2022.0,2020.0,2022.0
,,,Patent sale,,Shares,14443658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0,1909212719.0,Acquisition 87.627%,Public takeover - Unsuccessful,Capital increase - vendor placing,Shares,18412325.1756192,Completed,41736.0,42083.0,,,42192.0,,,42192.0,42193.0,42193.0,42193.0,,42202.0,42193.0,42202.0,2014.0,2015.0,,,2015.0,,,2015.0,2015.0,2015.0,2015.0,,2015.0,2015.0,2015.0
,,,Patent sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0,1601301188.0,Acquisition 100%,Recommended bid,,Liabilities,1900000,Completed,40803.0,40807.0,,,41116.0,,,41116.0,40808.0,41165.0,,,41193.0,41424.0,41424.0,2011.0,2011.0,,,2012.0,,,2012.0,2011.0,2012.0,,,2012.0,2013.0,2013.0
,,,Public takeover,,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,2007486162.0,Acquisition 100%,Patent sale,,Cash,18250000,Completed,45379.0,45379.0,,,45461.0,,,45461.0,45467.0,45467.0,,45399.0,45399.0,45467.0,45467.0,2024.0,2024.0,,,2024.0,,,2024.0,2024.0,2024.0,,2024.0,2024.0,2024.0,2024.0
,,,Exit,,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Liabilities,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,323950.0,Acquisition 100%,Public takeover - Withdrawn,Capital increase - vendor placing,Cash,4400000,Withdrawn,38414.0,38446.0,,,,,38553.0,38553.0,38447.0,38447.0,,,38533.0,38562.0,38562.0,2005.0,2005.0,,,,,2005.0,2005.0,2005.0,2005.0,,,2005.0,2005.0,2005.0
,,,Public takeover,,Liabilities,1600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Shares,12000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,1909178804.0,Acquisition 100%,Patent sale,Leverage,Cash,4934523.88729815,Completed,41963.0,42040.0,,,42398.0,,,42398.0,42040.0,42398.0,,42398.0,42398.0,42398.0,42398.0,2014.0,2015.0,,,2016.0,,,2016.0,2015.0,2016.0,,2016.0,2016.0,2016.0,2016.0
,,,,New bank facilities,Liabilities,3276387.10761713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Capital increase - vendor placing,Shares,9595540.67691696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,455312.0,Acquisition 100%-Bid 3-increased bid,Public takeover,New bank facilities,Shares,11998.2285208149,Withdrawn,38579.0,38894.0,,,,,38914.0,38914.0,,,,,38902.0,,38902.0,2005.0,2006.0,,,,,2006.0,2006.0,,,,,2006.0,,2006.0
,,,Recommended bid,Capital increase - vendor placing,Cash,5779.45084145261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover - Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,154563.0,Acquisition 100%,Public takeover - Withdrawn,Capital increase - vendor placing,Cash,6946156.45106671,Withdrawn,37690.0,37691.0,,,,,37747.0,37747.0,37748.0,37748.0,37748.0,37748.0,37748.0,37748.0,37748.0,2003.0,2003.0,,,,,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0,2003.0
,,,Hostile bid,New bank facilities,Shares,10419234.6766001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Unsolicited bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,1909537539.0,Acquisition increased from 41.2% to 100%,Public takeover,Capital increase - vendor placing,Shares,9300000,Completed,42767.0,42767.0,,,42916.0,,,42916.0,42818.0,43132.0,42793.0,,42919.0,43707.0,43707.0,2017.0,2017.0,,,2017.0,,,2017.0,2017.0,2018.0,2017.0,,2017.0,2019.0,2019.0
,,,Patent sale,,Liabilities,7900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,80948.0,Acquisition 100%,,,,n.a.,Rumour - Expired,36892.0,,,,,,,36892.0,,,,,,,,2001.0,,,,,,,2001.0,,,,,,,
76.0,2007015680.0,Acquisition 100% Bid 2 - Increased offer,Patent sale,,Cash,17071714.7049596,Completed,44519.0,44854.0,,,44908.0,,,44908.0,,44911.0,,,,44911.0,44911.0,2021.0,2022.0,,,2022.0,,,2022.0,,2022.0,,,,2022.0,2022.0
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0,1909028298.0,Acquisition 100%,Public takeover,,,n.a.,Rumour - Expired,41554.0,,,,,,,41554.0,41666.0,41663.0,,41659.0,,41666.0,41666.0,2013.0,,,,,,,2013.0,2014.0,2014.0,,2014.0,,2014.0,2014.0
78.0,1601475322.0,Acquisition increased from 25.235% to 100%,Public takeover,,Cash,16972680.0026957,Rumour - Expired,41410.0,,,,,,,41410.0,,,,,,41410.0,41410.0,2013.0,,,,,,,2013.0,,,,,,2013.0,2013.0
79.0,523310.0,Acquisition 100%,,New bank facilities,,n.a.,Completed,39155.0,39288.0,,,39419.0,,,39419.0,39289.0,39289.0,,39289.0,39595.0,39422.0,39595.0,2007.0,2007.0,,,2007.0,,,2007.0,2007.0,2007.0,,2007.0,2008.0,2007.0,2008.0
80.0,2007964435.0,Acquisition increased from 57.73% to 100%,Public takeover,,Cash,16478367.1745817,Announced,45785.0,45785.0,45834.0,,,,,45785.0,,,,,,,,2025.0,2025.0,2025.0,,,,,2025.0,,,,,,,
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,71681.0,Acquisition 100%,Public takeover,,,n.a.,Withdrawn,36651.0,36651.0,,,,,36651.0,36651.0,39960.0,41696.0,39960.0,,,41696.0,41696.0,2000.0,2000.0,,,,,2000.0,2000.0,2009.0,2014.0,2009.0,,,2014.0,2014.0
,,,Public takeover - Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.0,2007675339.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Shares,n.a.,Pending,45537.0,45554.0,,,,,,45554.0,45554.0,45554.0,,45554.0,45554.0,45554.0,45554.0,2024.0,2024.0,,,,,,2024.0,2024.0,2024.0,,2024.0,2024.0,2024.0,2024.0
,,,,,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,2007993908.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Shares,16150452.5487811,Pending,45803.0,45818.0,,,,,,45818.0,,,,,,,,2025.0,2025.0,,,,,,2025.0,,,,,,,
,,,Patent sale,,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0,154311.0,Acquisition increased from 54.95% to 100%,Public takeover,Capital increase - vendor placing,Shares,16064754.763784,Completed,37687.0,37691.0,,,37837.0,,,37837.0,41479.0,37837.0,39679.0,39679.0,39679.0,39679.0,41479.0,2003.0,2003.0,,,2003.0,,,2003.0,2013.0,2003.0,2008.0,2008.0,2008.0,2008.0,2013.0
,,,Reverse take-over,New bank facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,104768.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Cash,13600000,Completed,37242.0,37242.0,,,37453.0,,,37453.0,,38996.0,,44117.0,44117.0,44117.0,44117.0,2001.0,2001.0,,,2002.0,,,2002.0,,2006.0,,2020.0,2020.0,2020.0,2020.0
,,,Recommended bid,,Shares,2400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Exit - new stake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,185657.0,Acquisition 100%,Public takeover,,Liabilities,6000000,Completed,36543.0,36543.0,,,36920.0,,,36920.0,,,,,,,,2000.0,2000.0,,,2001.0,,,2001.0,,,,,,,
87.0,1941143334.0,Acquisition 100%,Patent sale,Capital increase - vendor placing,Shares,15703802,Completed,43385.0,43385.0,,,43645.0,,,43645.0,43564.0,43795.0,,,43404.0,43795.0,43795.0,2018.0,2018.0,,,2019.0,,,2019.0,2019.0,2019.0,,,2018.0,2019.0,2019.0
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0,1943242738.0,"Acquisition 95.717%, 99.927% and 100%",Patent sale,Capital increase - vendor placing,Cash,614909.265556102,Completed,44036.0,44258.0,,,44463.0,,,44463.0,,44472.0,,,,44472.0,44472.0,2020.0,2021.0,,,2021.0,,,2021.0,,2021.0,,,,2021.0,2021.0
,,,Exit,,Shares,14582223.0937301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,1941402123.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Shares,14853333.3333333,Completed,44007.0,44115.0,,,44291.0,,,44291.0,44314.0,44314.0,,44314.0,44314.0,44314.0,44314.0,2020.0,2020.0,,,2021.0,,,2021.0,2021.0,2021.0,,2021.0,2021.0,2021.0,2021.0
,,,Patent sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,90731.0,Acquisition 100%,Public takeover - Withdrawn,Capital increase - vendor placing,Shares,14700000,Withdrawn,37025.0,37025.0,,,,,37106.0,37106.0,,,,,,,,2001.0,2001.0,,,,,2001.0,2001.0,,,,,,,
,,,Hostile bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contested bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0,1909606511.0,Acquisition 100%,Recommended bid,Capital increase - vendor placing,Liabilities,2700000,Completed,42934.0,42947.0,,,43165.0,,,43165.0,42947.0,43171.0,,42947.0,43165.0,43171.0,43171.0,2017.0,2017.0,,,2018.0,,,2018.0,2017.0,2018.0,,2017.0,2018.0,2018.0,2018.0
,,,Public takeover,New bank facilities,Shares,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Leverage,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,417279.0,Acquisition 100% - bid one - Withdrawn,Unsolicited bid,New bank facilities,Cash,14526384.7863024,Withdrawn,38754.0,38754.0,,,,,39128.0,39128.0,41479.0,39129.0,,,39140.0,39129.0,41479.0,2006.0,2006.0,,,,,2007.0,2007.0,2013.0,2007.0,,,2007.0,2007.0,2013.0
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover - Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.0,367561.0,Acquisition increased from 50.08% to 98.62%,Recommended bid,Capital increase - vendor placing,Cash,11331597.4080019,Completed,38573.0,38573.0,,,39146.0,,,39146.0,39261.0,39261.0,39261.0,,39542.0,39261.0,39542.0,2005.0,2005.0,,,2007.0,,,2007.0,2007.0,2007.0,2007.0,,2008.0,2007.0,2008.0
,,,Public takeover - Unsuccessful,,Shares,3096833.98397506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,1941618948.0,Acquisition 100% Bid 1 - Withdrawn,Recommended bid,,Cash,14359672.6243711,Withdrawn,44519.0,44692.0,,,,,44854.0,44854.0,44693.0,44854.0,,44826.0,44841.0,44854.0,44854.0,2021.0,2022.0,,,,,2022.0,2022.0,2022.0,2022.0,,2022.0,2022.0,2022.0,2022.0
,,,Public takeover - Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Patent sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,2007393322.0,Acquisition 100%,Patent sale,,Cash,14000000,Completed,45282.0,45282.0,,,45369.0,,,45369.0,,45369.0,,,,45399.0,45399.0,2023.0,2023.0,,,2024.0,,,2024.0,,2024.0,,,,2024.0,2024.0
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,455292.0,Acquisition 100% - bid 1,Recommended bid,Capital increase - vendor placing,Shares,n.a.,Withdrawn,38012.0,38894.0,,,,,38914.0,38914.0,,38915.0,,,38902.0,38915.0,38915.0,2004.0,2006.0,,,,,2006.0,2006.0,,2006.0,,,2006.0,2006.0,2006.0
,,,Public takeover,New bank facilities,Cash,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contested bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover - Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0,91833.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Shares,13768000,Completed,36861.0,36864.0,,,37105.0,,,37105.0,,38131.0,,,38131.0,,38131.0,2000.0,2000.0,,,2001.0,,,2001.0,,2004.0,,,2004.0,,2004.0
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,2007681942.0,Acquisition 100%,Recommended bid,Capital increase - vendor placing,Shares,13518680.6113832,Completed,45540.0,45540.0,,,45730.0,,,45730.0,45589.0,45575.0,,45589.0,45575.0,45589.0,45589.0,2024.0,2024.0,,,2025.0,,,2025.0,2024.0,2024.0,,2024.0,2024.0,2024.0,2024.0
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Patent sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.0,626216.0,Acquisition increased from 67.05% to 92.06%,,New bank facilities,Cash,13411746.9776834,Completed,39521.0,39867.0,,,39989.0,,,39989.0,39990.0,39993.0,39867.0,,40717.0,40413.0,40717.0,2008.0,2009.0,,,2009.0,,,2009.0,2009.0,2009.0,2009.0,,2011.0,2010.0,2011.0
100.0,1941657784.0,Acquisition 100%,Patent sale,,Cash,13400000,Withdrawn,44620.0,44620.0,,,,,45050.0,45050.0,,45050.0,,44630.0,44631.0,45050.0,45050.0,2022.0,2022.0,,,,,2023.0,2023.0,,2023.0,,2022.0,2022.0,2023.0,2023.0
,,,Public takeover - Withdrawn,,Cash Reserves,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,1909309506.0,Acquisition 100%,Public takeover,New bank facilities,Cash,13400000,Completed,42325.0,42325.0,,,42513.0,,,42513.0,42473.0,42513.0,,,42342.0,42506.0,42513.0,2015.0,2015.0,,,2016.0,,,2016.0,2016.0,2016.0,,,2015.0,2016.0,2016.0
,,,Recommended bid,Leveraged buy out,Liabilities,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Leveraged buy out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,90750.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Shares,13200000,Completed,36997.0,36997.0,,,37138.0,,,37138.0,,38996.0,,,,41152.0,41152.0,2001.0,2001.0,,,2001.0,,,2001.0,,2006.0,,,,2012.0,2012.0
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contested bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0,336684.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Shares,13139056.9957547,Completed,38462.0,38462.0,,,38596.0,,,38596.0,,38621.0,,,38705.0,38621.0,38705.0,2005.0,2005.0,,,2005.0,,,2005.0,,2005.0,,,2005.0,2005.0,2005.0
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,76520.0,Acquisition - Bid 1,Public takeover,New bank facilities,Cash,n.a.,Withdrawn,36816.0,36816.0,,,,,36927.0,36927.0,,,,,,,,2000.0,2000.0,,,,,2001.0,2001.0,,,,,,,
,,,Public takeover - Withdrawn,Capital increase - vendor placing,Shares,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contested bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0,2007142410.0,Acquisition 100%,Patent sale,Capital increase - vendor placing,Liabilities,n.a.,Completed,45040.0,45041.0,,,45294.0,,,45294.0,45104.0,45295.0,,45104.0,45406.0,45294.0,45406.0,2023.0,2023.0,,,2024.0,,,2024.0,2023.0,2024.0,,2023.0,2024.0,2024.0,2024.0
,,,,,Cash,10504167.2920293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Shares,2626041.82300734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0,1941685687.0,Acquisition 100%,Public takeover,Capital increase - vendor placing,Shares,2600000,Completed,44685.0,44685.0,,,45174.0,,,45174.0,44690.0,45532.0,,,44764.0,45532.0,45532.0,2022.0,2022.0,,,2023.0,,,2023.0,2022.0,2024.0,,,2022.0,2024.0,2024.0
,,,Patent sale,,Cash,10500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0,370162.0,Acquisition increased from 3.016% to 75.679%,,,,n.a.,Completed,38582.0,38623.0,,,38646.0,,,38646.0,38623.0,38646.0,38623.0,38623.0,38646.0,38646.0,38646.0,2005.0,2005.0,,,2005.0,,,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0
108.0,33562.0,Acquisition 92%,Public takeover - Withdrawn,Capital increase - vendor placing,Shares,10000000,Withdrawn,35814.0,37733.0,,,,,38021.0,38021.0,41152.0,41163.0,37973.0,37973.0,41152.0,41163.0,41163.0,1998.0,2003.0,,,,,2004.0,2004.0,2012.0,2012.0,2003.0,2003.0,2012.0,2012.0,2012.0
,,,Public takeover,,Cash,3000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0,1941412195.0,Acquisition 100%,Recommended bid,Capital increase - vendor placing,Liabilities,8020728,Completed,44032.0,44032.0,,,44109.0,,,44109.0,,44110.0,,,44589.0,44110.0,44589.0,2020.0,2020.0,,,2020.0,,,2020.0,,2020.0,,,2022.0,2020.0,2022.0
,,,Patent sale,,Shares,4979272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public takeover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.0,1941643502.0,Acquisition 100%,Patent sale,Leverage,Cash,12848870.8304612,Rumour - Withdrawn,44585.0,,,,,,44602.0,44602.0,44606.0,44606.0,,44602.0,44602.0,44606.0,44606.0,2022.0,,,,,,2022.0,2022.0,2022.0,2022.0,,2022.0,2022.0,2022.0,2022.0
,,,,Private Equity,Liabilities,n.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,New bank facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0,1943275122.0,Acquisition 100%,Public takeover,Private Equity,Cash,11956013.9320491,Withdrawn,44406.0,,,,,,44830.0,44830.0,44802.0,44830.0,,44672.0,44677.0,44830.0,44830.0,2021.0,,,,,,2022.0,2022.0,2022.0,2022.0,,2022.0,2022.0,2022.0,2022.0
,,,Public takeover - Withdrawn,,Third party shares,825127.299030761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Recommended bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Scheme of arrangement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sovereign Wealth Fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Patent sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0,1907125817.0,Acquisition 100%,,Capital increase - vendor placing,Shares,6522944.27296449,Completed,42249.0,42249.0,,,42475.0,,,42475.0,42485.0,42478.0,,,42478.0,42457.0,42485.0,2015.0,2015.0,,,2016.0,,,2016.0,2016.0,2016.0,,,2016.0,2016.0,2016.0
,,,,,Cash,5778569.41561079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0,272896.0,Acquisition 100%,Public takeover,,Cash,6893000,Completed,38219.0,38219.0,,,38303.0,,,38303.0,,38308.0,,,38419.0,38308.0,38419.0,2004.0,2004.0,,,2004.0,,,2004.0,,2004.0,,,2005.0,2004.0,2005.0
,,,Recommended bid,,Liabilities,5400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.0,1909152635.0,Acquisition 100%,Public takeover,New bank facilities,Shares,n.a.,Completed,41378.0,41917.0,,,42080.0,,,42080.0,41918.0,42081.0,,,41925.0,42076.0,42081.0,2013.0,2014.0,,,2015.0,,,2015.0,2014.0,2015.0,,,2014.0,2015.0,2015.0
